id,label
1792,无意义/闲聊
1793,美食
1794,其他生活服务
1795,美食
1796,美食
1797,无意义/闲聊
1798,无意义/闲聊
1799,美食
1800,无意义/闲聊
1801,地址/地标
1802,美食
1803,地址/地标
1804,其他生活服务
1805,美食
1806,无意义/闲聊
1807,地址/地标
1808,无意义/闲聊
1809,旅游
1810,美食
1811,美食
1812,无意义/闲聊
1813,美食
1814,美食
1815,美食
1816,美食
1817,其他生活服务
1818,其他生活服务
1819,其他生活服务
1820,无意义/闲聊
1821,美食
1822,超市
1823,美食
1824,地址/地标
1825,美食
1826,地址/地标
1827,美食
1828,美食
1829,无意义/闲聊
1830,无意义/闲聊
1831,地址/地标
1832,美食
1833,无意义/闲聊
1834,美食
1835,其他生活服务
1836,无意义/闲聊
1837,美食
1838,美食
1839,旅游
1840,旅游
1841,住宿
1842,旅游
1843,其他生活服务
1844,旅游
1845,旅游
1846,住宿
1847,旅游
1848,旅游
1849,电影
1850,住宿
1851,旅游
1852,旅游
1853,旅游
1854,旅游
1855,交通
1856,旅游
1857,住宿
1858,旅游
1859,电影
1860,住宿
1861,电影
1862,旅游
1863,电影
1864,住宿
1865,住宿
1866,旅游
1867,旅游
1868,住宿
1869,住宿
1870,住宿
1871,住宿
1872,旅游
1873,旅游
1874,电影
1875,旅游
1876,电影
1877,住宿
1878,旅游
1879,电影
1880,旅游
1881,住宿
1882,旅游
1883,住宿
1884,住宿
1885,其他生活服务
1886,住宿
1887,电影
1888,旅游
1889,旅游
1890,旅游
1891,旅游
1892,住宿
1893,旅游
1894,电影
1895,住宿
1896,电影
1897,旅游
1898,电影
1899,旅游
1900,交通
1901,旅游
1902,旅游
1903,住宿
1904,电影
1905,住宿
1906,旅游
1907,住宿
1908,旅游
1909,电影
1910,交通
1911,旅游
1912,住宿
1913,旅游
1914,住宿
1915,住宿
1916,住宿
1917,旅游
1918,交通
1919,电影
1920,电影
1921,住宿
1922,交通
1923,电影
1924,交通
1925,住宿
1926,旅游
1927,电影
1928,旅游
1929,旅游
1930,住宿
1931,电影
1932,住宿
1933,住宿
1934,电影
1935,旅游
1936,旅游
1937,旅游
1938,电影
1939,住宿
1940,旅游
1941,电影
1942,旅游
1943,旅游
1944,旅游
1945,旅游
1946,住宿
1947,住宿
1948,旅游
1949,旅游
1950,住宿
1951,其他生活服务
1952,住宿
1953,住宿
1954,住宿
1955,旅游
1956,旅游
1957,旅游
1958,住宿
1959,旅游
1960,电影
1961,住宿
1962,旅游
1963,电影
1964,电影
1965,旅游
1966,住宿
1967,旅游
1968,住宿
1969,旅游
1970,旅游
1971,住宿
1972,交通
1973,旅游
1974,住宿
1975,住宿
1976,住宿
1977,住宿
1978,旅游
1979,旅游
1980,旅游
1981,电影
1982,住宿
1983,旅游
1984,住宿
1985,电影
1986,旅游
1987,住宿
1988,住宿
1989,旅游
1990,电影
1991,旅游
1992,旅游
1993,住宿
1994,交通
1995,住宿
1996,电影
1997,住宿
1998,旅游
1999,旅游
2000,住宿
2001,旅游
2002,电影
2003,电影
2004,旅游
2005,电影
2006,旅游
2007,住宿
2008,旅游
2009,旅游
2010,旅游
2011,旅游
2012,电影
2013,住宿
2014,住宿
2015,住宿
2016,旅游
2017,电影
2018,旅游
2019,旅游
2020,旅游
2021,旅游
2022,电影
2023,电影
2024,电影
2025,电影
2026,住宿
2027,旅游
2028,旅游
2029,住宿
2030,旅游
2031,电影
2032,旅游
2033,电影
2034,电影
2035,旅游
2036,电影
2037,住宿
2038,旅游
2039,旅游
2040,美食
2041,住宿
2042,旅游
2043,住宿
2044,住宿
2045,住宿
2046,旅游
2047,交通
2048,旅游
2049,旅游
2050,旅游
2051,住宿
2052,旅游
2053,住宿
2054,旅游
2055,其他生活服务
2056,电影
2057,住宿
2058,住宿
2059,旅游
2060,电影
2061,住宿
2062,电影
2063,旅游
2064,住宿
2065,电影
2066,旅游
2067,住宿
2068,旅游
2069,电影
2070,电影
2071,住宿
2072,住宿
2073,旅游
2074,住宿
2075,住宿
2076,电影
2077,旅游
2078,住宿
2079,住宿
2080,旅游
2081,旅游
2082,住宿
2083,住宿
2084,其他生活服务
2085,旅游
2086,住宿
2087,电影
2088,旅游
2089,住宿
2090,住宿
2091,住宿
2092,交通
2093,旅游
2094,住宿
2095,住宿
2096,其他生活服务
2097,电影
2098,旅游
2099,电影
2100,住宿
2101,住宿
2102,旅游
2103,住宿
2104,交通
2105,旅游
2106,旅游
2107,电影
2108,旅游
2109,住宿
2110,电影
2111,电影
2112,旅游
2113,旅游
2114,交通
2115,旅游
2116,电影
2117,交通
2118,美食
2119,旅游
2120,住宿
2121,交通
2122,住宿
2123,旅游
2124,旅游
2125,住宿
2126,电影
2127,旅游
2128,旅游
2129,旅游
2130,旅游
2131,无意义/闲聊
2132,电影
2133,其他生活服务
2134,住宿
2135,旅游
2136,地址/地标
2137,旅游
2138,旅游
2139,旅游
2140,住宿
2141,旅游
2142,美食
2143,旅游
2144,无意义/闲聊
2145,其他生活服务
2146,旅游
2147,旅游
2148,无意义/闲聊
2149,其他生活服务
2150,电影
2151,旅游
2152,旅游
2153,地址/地标
2154,无意义/闲聊
2155,无意义/闲聊
2156,旅游
2157,电影
2158,其他生活服务
2159,无意义/闲聊
2160,旅游
2161,住宿
2162,住宿
2163,其他生活服务
2164,无意义/闲聊
2165,电影
2166,无意义/闲聊
2167,住宿
2168,旅游
2169,旅游
2170,旅游
2171,旅游
2172,无意义/闲聊
2173,旅游
2174,电影
2175,住宿
2176,旅游
2177,其他生活服务
2178,其他生活服务
2179,旅游
2180,旅游
2181,无意义/闲聊
2182,电影
2183,旅游
2184,美食
2185,旅游
2186,旅游
2187,住宿
2188,美食
2189,美食
2190,旅游
2191,住宿
2192,旅游
2193,电影
2194,旅游
2195,美食
2196,电影
2197,旅游
2198,旅游
2199,地址/地标
2200,旅游
2201,旅游
2202,电影
2203,旅游
2204,其他生活服务
2205,旅游
2206,电影
2207,地址/地标
2208,交通
2209,地址/地标
2210,旅游
2211,旅游
2212,住宿
2213,无意义/闲聊
2214,旅游
2215,其他生活服务
2216,旅游
2217,旅游
2218,美食
2219,旅游
2220,旅游
2221,旅游
2222,无意义/闲聊
2223,旅游
2224,旅游
2225,旅游
2226,美食
2227,其他生活服务
2228,旅游
2229,美食
2230,旅游
2231,其他生活服务
2232,其他生活服务
2233,美食
2234,住宿
2235,美食
2236,地址/地标
2237,旅游
2238,美食
2239,旅游
2240,地址/地标
2241,其他生活服务
2242,美食
2243,美食
2244,美食
2245,美食
2246,电影
2247,无意义/闲聊
2248,美食
2249,美食
2250,无意义/闲聊
2251,其他生活服务
2252,美食
2253,其他生活服务
2254,美食
2255,美食
2256,其他生活服务
2257,美食
2258,其他生活服务
2259,美食
2260,旅游
2261,美食
2262,地址/地标
2263,旅游
2264,其他生活服务
2265,其他生活服务
2266,无意义/闲聊
2267,美食
2268,旅游
2269,美食
2270,地址/地标
2271,住宿
2272,美食
2273,其他生活服务
2274,美食
2275,其他生活服务
2276,美食
2277,按摩
2278,美食
2279,美食
2280,美食
2281,旅游
2282,美食
2283,美食
2284,美食
2285,其他生活服务
2286,旅游
2287,住宿
2288,超市
2289,美食
2290,住宿
2291,美食
2292,住宿
2293,美食
2294,住宿
2295,旅游
2296,其他生活服务
2297,美食
2298,美食
2299,其他生活服务
2300,美食
2301,美食
2302,美食
2303,美食
2304,旅游
2305,地址/地标
2306,住宿
2307,旅游
2308,旅游
2309,地址/地标
2310,超市
2311,美食
2312,其他生活服务
2313,美食
2314,美食
2315,其他生活服务
2316,美食
2317,美食
2318,美食
2319,美食
2320,旅游
2321,美食
2322,其他生活服务
2323,美食
2324,旅游
2325,住宿
2326,其他生活服务
2327,旅游
2328,美食
2329,交通
2330,美食
2331,无意义/闲聊
2332,美食
2333,美食
2334,其他生活服务
2335,美食
2336,无意义/闲聊
2337,电影
2338,按摩
2339,其他生活服务
2340,美食
2341,美食
2342,美食
2343,旅游
2344,美食
2345,电影
2346,无意义/闲聊
2347,无意义/闲聊
2348,美食
2349,住宿
2350,无意义/闲聊
2351,其他生活服务
2352,美食
2353,其他生活服务
2354,其他生活服务
2355,电影
2356,无意义/闲聊
2357,美食
2358,美食
2359,其他生活服务
2360,美食
2361,美食
2362,旅游
2363,美食
2364,美食
2365,无意义/闲聊
2366,美食
2367,旅游
2368,美食
2369,旅游
2370,无意义/闲聊
2371,无意义/闲聊
2372,美食
2373,其他生活服务
2374,其他生活服务
2375,美食
2376,其他生活服务
2377,美食
2378,美食
2379,无意义/闲聊
2380,美食
2381,其他生活服务
2382,其他生活服务
2383,其他生活服务
2384,住宿
2385,美食
2386,无意义/闲聊
2387,旅游
2388,住宿
2389,美食
2390,美食
2391,旅游
2392,超市
2393,美食
2394,无意义/闲聊
2395,美食
2396,电影
2397,超市
2398,其他生活服务
2399,美食
2400,旅游
2401,其他生活服务
2402,美食
2403,其他生活服务
2404,其他生活服务
2405,美食
2406,旅游
2407,其他生活服务
2408,美食
2409,美食
2410,住宿
2411,美食
2412,美食
2413,美食
2414,旅游
2415,美食
2416,其他生活服务
2417,住宿
2418,美食
2419,住宿
2420,其他生活服务
2421,美食
2422,美食
2423,美食
2424,美食
2425,其他生活服务
2426,其他生活服务
2427,美食
2428,美食
2429,美食
2430,美食
2431,旅游
2432,美食
2433,美食
2434,电影
2435,旅游
2436,其他生活服务
2437,旅游
2438,无意义/闲聊
2439,住宿
2440,其他生活服务
2441,其他生活服务
2442,美食
2443,其他生活服务
2444,美食
2445,旅游
2446,其他生活服务
2447,美食
2448,其他生活服务
2449,其他生活服务
2450,旅游
2451,美食
2452,旅游
2453,住宿
2454,旅游
2455,美食
2456,超市
2457,其他生活服务
2458,其他生活服务
2459,无意义/闲聊
2460,美食
2461,美食
2462,无意义/闲聊
2463,美食
2464,美食
2465,超市
2466,美食
2467,其他生活服务
2468,美食
2469,电影
2470,电影
2471,美食
2472,其他生活服务
2473,住宿
2474,无意义/闲聊
2475,其他生活服务
2476,旅游
2477,美食
2478,无意义/闲聊
2479,住宿
2480,美食
2481,旅游
2482,住宿
2483,美食
2484,旅游
2485,旅游
2486,美食
2487,其他生活服务
2488,交通
2489,按摩
2490,地址/地标
2491,美食
2492,美食
2493,无意义/闲聊
2494,美食
2495,美食
2496,电影
2497,美食
2498,地址/地标
2499,电影
2500,美食
2501,美食
2502,其他生活服务
2503,其他生活服务
2504,其他生活服务
2505,地址/地标
2506,无意义/闲聊
2507,住宿
2508,美食
2509,美食
2510,其他生活服务
2511,美食
2512,美食
2513,住宿
2514,美食
2515,其他生活服务
2516,旅游
2517,地址/地标
2518,旅游
2519,美食
2520,美食
2521,住宿
2522,美食
2523,地址/地标
2524,住宿
2525,美食
2526,其他生活服务
2527,旅游
2528,无意义/闲聊
2529,美食
2530,美食
2531,其他生活服务
2532,交通
2533,美食
2534,美食
2535,住宿
2536,其他生活服务
2537,美食
2538,无意义/闲聊
2539,美食
2540,其他生活服务
2541,其他生活服务
2542,美食
2543,美食
2544,旅游
2545,旅游
2546,无意义/闲聊
2547,无意义/闲聊
2548,美食
2549,无意义/闲聊
2550,旅游
2551,美食
2552,地址/地标
2553,美食
2554,其他生活服务
2555,无意义/闲聊
2556,旅游
2557,地址/地标
2558,美食
2559,无意义/闲聊
2560,其他生活服务
2561,其他生活服务
2562,无意义/闲聊
2563,美食
2564,美食
2565,美食
2566,美食
2567,美食
2568,旅游
2569,美食
2570,住宿
2571,美食
2572,其他生活服务
2573,旅游
2574,住宿
2575,无意义/闲聊
2576,其他生活服务
2577,电影
2578,电影
2579,住宿
2580,旅游
2581,美食
2582,旅游
2583,美食
2584,住宿
2585,美食
2586,无意义/闲聊
2587,地址/地标
2588,美食
2589,美食
2590,交通
2591,旅游
2592,美食
2593,住宿
2594,美食
2595,无意义/闲聊
2596,无意义/闲聊
2597,美食
2598,其他生活服务
2599,美食
2600,其他生活服务
2601,超市
2602,美食
2603,其他生活服务
2604,交通
2605,美食
2606,无意义/闲聊
2607,其他生活服务
2608,其他生活服务
2609,美食
2610,电影
2611,美食
2612,美食
2613,美食
2614,美食
2615,按摩
2616,住宿
2617,其他生活服务
2618,其他生活服务
2619,无意义/闲聊
2620,美食
2621,其他生活服务
2622,无意义/闲聊
2623,旅游
2624,美食
2625,美食
2626,美食
2627,无意义/闲聊
2628,无意义/闲聊
2629,美食
2630,交通
2631,美食
2632,地址/地标
2633,美食
2634,无意义/闲聊
2635,美食
2636,旅游
2637,美食
2638,美食
2639,其他生活服务
2640,其他生活服务
2641,美食
2642,无意义/闲聊
2643,美食
2644,住宿
2645,住宿
2646,美食
2647,其他生活服务
2648,美食
2649,其他生活服务
2650,美食
2651,美食
2652,美食
2653,其他生活服务
2654,美食
2655,美食
2656,美食
2657,美食
2658,美食
2659,其他生活服务
2660,美食
2661,住宿
2662,美食
2663,美食
2664,美食
2665,旅游
2666,无意义/闲聊
2667,旅游
2668,其他生活服务
2669,其他生活服务
2670,美食
2671,电影
2672,美食
2673,其他生活服务
2674,其他生活服务
2675,旅游
2676,其他生活服务
2677,旅游
2678,旅游
2679,其他生活服务
2680,无意义/闲聊
2681,其他生活服务
2682,其他生活服务
2683,美食
2684,其他生活服务
2685,其他生活服务
2686,电影
2687,无意义/闲聊
2688,美食
2689,地址/地标
2690,美食
2691,住宿
2692,美食
2693,地址/地标
2694,美食
2695,美食
2696,美食
2697,无意义/闲聊
2698,无意义/闲聊
2699,按摩
2700,其他生活服务
2701,旅游
2702,美食
2703,交通
2704,美食
2705,其他生活服务
2706,无意义/闲聊
2707,其他生活服务
2708,其他生活服务
2709,旅游
2710,美食
2711,旅游
2712,其他生活服务
2713,住宿
2714,美食
2715,旅游
2716,美食
2717,旅游
2718,旅游
2719,旅游
2720,美食
2721,地址/地标
2722,住宿
2723,美食
2724,住宿
2725,美食
2726,美食
2727,无意义/闲聊
2728,美食
2729,美食
2730,无意义/闲聊
2731,旅游
2732,地址/地标
2733,美食
2734,美食
2735,其他生活服务
2736,交通
2737,旅游
2738,旅游
2739,超市
2740,美食
2741,美食
2742,地址/地标
2743,美食
2744,无意义/闲聊
2745,其他生活服务
2746,美食
2747,其他生活服务
2748,电影
2749,美食
2750,其他生活服务
2751,美食
2752,按摩
2753,其他生活服务
2754,美食
2755,交通
2756,美食
2757,美食
2758,超市
2759,美食
2760,美食
2761,美食
2762,住宿
2763,美食
2764,美食
2765,美食
2766,旅游
2767,地址/地标
2768,无意义/闲聊
2769,住宿
2770,其他生活服务
2771,美食
2772,旅游
2773,美食
2774,地址/地标
2775,无意义/闲聊
2776,美食
2777,其他生活服务
2778,住宿
2779,其他生活服务
2780,美食
2781,美食
2782,美食
2783,其他生活服务
2784,美食
2785,美食
2786,其他生活服务
2787,电影
2788,旅游
2789,美食
2790,美食
2791,美食
2792,电影
2793,美食
2794,美食
2795,旅游
2796,旅游
2797,旅游
2798,美食
2799,电影
2800,无意义/闲聊
2801,其他生活服务
2802,超市
2803,美食
2804,其他生活服务
2805,其他生活服务
2806,旅游
2807,其他生活服务
2808,美食
2809,其他生活服务
2810,美食
2811,无意义/闲聊
2812,美食
2813,旅游
2814,美食
2815,住宿
2816,美食
2817,旅游
2818,无意义/闲聊
2819,美食
2820,旅游
2821,旅游
2822,无意义/闲聊
2823,超市
2824,美食
2825,美食
2826,美食
2827,旅游
2828,无意义/闲聊
2829,美食
2830,旅游
2831,其他生活服务
2832,美食
2833,无意义/闲聊
2834,美食
2835,美食
2836,无意义/闲聊
2837,住宿
2838,其他生活服务
2839,其他生活服务
2840,美食
2841,美食
2842,美食
2843,无意义/闲聊
2844,无意义/闲聊
2845,美食
2846,无意义/闲聊
2847,美食
2848,住宿
2849,美食
2850,地址/地标
2851,按摩
2852,其他生活服务
2853,美食
2854,住宿
2855,美食
2856,其他生活服务
2857,无意义/闲聊
2858,无意义/闲聊
2859,旅游
2860,超市
2861,旅游
2862,美食
2863,其他生活服务
2864,其他生活服务
2865,美食
2866,美食
2867,其他生活服务
2868,旅游
2869,美食
2870,其他生活服务
2871,其他生活服务
2872,其他生活服务
2873,美食
2874,美食
2875,住宿
2876,美食
2877,住宿
2878,无意义/闲聊
2879,美食
2880,旅游
2881,美食
2882,美食
2883,其他生活服务
2884,无意义/闲聊
2885,美食
2886,美食
2887,无意义/闲聊
2888,电影
2889,美食
2890,地址/地标
2891,住宿
2892,超市
2893,美食
2894,其他生活服务
2895,其他生活服务
2896,美食
2897,美食
2898,无意义/闲聊
2899,其他生活服务
2900,美食
2901,其他生活服务
2902,美食
2903,美食
2904,美食
2905,无意义/闲聊
2906,美食
2907,美食
2908,美食
2909,无意义/闲聊
2910,其他生活服务
2911,无意义/闲聊
2912,美食
2913,美食
2914,美食
2915,美食
2916,旅游
2917,无意义/闲聊
2918,美食
2919,美食
2920,美食
2921,旅游
2922,其他生活服务
2923,美食
2924,电影
2925,美食
2926,美食
2927,其他生活服务
2928,其他生活服务
2929,美食
2930,美食
2931,美食
2932,美食
2933,美食
2934,电影
2935,旅游
2936,美食
2937,美食
2938,美食
2939,美食
2940,美食
2941,美食
2942,地址/地标
2943,美食
2944,其他生活服务
2945,地址/地标
2946,其他生活服务
2947,无意义/闲聊
2948,无意义/闲聊
2949,住宿
2950,其他生活服务
2951,电影
2952,其他生活服务
2953,电影
2954,美食
2955,电影
2956,美食
2957,其他生活服务
2958,其他生活服务
2959,美食
2960,其他生活服务
2961,美食
2962,美食
2963,旅游
2964,电影
2965,其他生活服务
2966,无意义/闲聊
2967,按摩
2968,电影
2969,电影
2970,美食
2971,其他生活服务
2972,电影
2973,超市
2974,其他生活服务
2975,美食
2976,美食
2977,其他生活服务
2978,美食
2979,其他生活服务
2980,按摩
2981,美食
2982,电影
2983,无意义/闲聊
2984,美食
2985,美食
2986,美食
2987,其他生活服务
2988,其他生活服务
2989,美食
2990,旅游
2991,旅游
2992,旅游
2993,美食
2994,地址/地标
2995,无意义/闲聊
2996,旅游
2997,旅游
2998,美食
2999,美食
3000,其他生活服务
3001,无意义/闲聊
3002,美食
3003,美食
3004,无意义/闲聊
3005,地址/地标
3006,其他生活服务
3007,交通
3008,无意义/闲聊
3009,美食
3010,无意义/闲聊
3011,其他生活服务
3012,美食
3013,其他生活服务
3014,其他生活服务
3015,按摩
3016,其他生活服务
3017,无意义/闲聊
3018,旅游
3019,美食
3020,住宿
3021,美食
3022,美食
3023,美食
3024,旅游
3025,旅游
3026,美食
3027,美食
3028,其他生活服务
3029,超市
3030,美食
3031,无意义/闲聊
3032,交通
3033,旅游
3034,住宿
3035,其他生活服务
3036,美食
3037,其他生活服务
3038,地址/地标
3039,美食
3040,旅游
3041,无意义/闲聊
3042,地址/地标
3043,旅游
3044,电影
3045,旅游
3046,其他生活服务
3047,美食
3048,美食
3049,旅游
3050,美食
3051,旅游
3052,美食
3053,美食
3054,美食
3055,美食
3056,无意义/闲聊
3057,美食
3058,无意义/闲聊
3059,美食
3060,其他生活服务
3061,其他生活服务
3062,美食
3063,其他生活服务
3064,其他生活服务
3065,美食
3066,美食
3067,其他生活服务
3068,美食
3069,美食
3070,美食
3071,美食
3072,美食
3073,美食
3074,旅游
3075,无意义/闲聊
3076,住宿
3077,旅游
3078,其他生活服务
3079,美食
3080,住宿
3081,美食
3082,其他生活服务
3083,电影
3084,美食
3085,按摩
3086,无意义/闲聊
3087,旅游
3088,美食
3089,旅游
3090,电影
3091,电影
3092,美食
3093,其他生活服务
3094,住宿
3095,无意义/闲聊
3096,美食
3097,美食
3098,住宿
3099,无意义/闲聊
3100,美食
3101,住宿
3102,旅游
3103,住宿
3104,无意义/闲聊
3105,美食
3106,美食
3107,美食
3108,旅游
3109,美食
3110,美食
3111,美食
3112,其他生活服务
3113,地址/地标
3114,其他生活服务
3115,其他生活服务
3116,无意义/闲聊
3117,美食
3118,其他生活服务
3119,无意义/闲聊
3120,旅游
3121,电影
3122,其他生活服务
3123,无意义/闲聊
3124,美食
3125,美食
3126,按摩
3127,无意义/闲聊
3128,旅游
3129,其他生活服务
3130,旅游
3131,美食
3132,地址/地标
3133,住宿
3134,住宿
3135,旅游
3136,美食
3137,住宿
3138,地址/地标
3139,无意义/闲聊
3140,美食
3141,旅游
3142,美食
3143,其他生活服务
3144,美食
3145,住宿
3146,无意义/闲聊
3147,电影
3148,美食
3149,住宿
3150,其他生活服务
3151,住宿
3152,旅游
3153,其他生活服务
3154,其他生活服务
3155,美食
3156,美食
3157,美食
3158,无意义/闲聊
3159,住宿
3160,美食
3161,其他生活服务
3162,无意义/闲聊
3163,无意义/闲聊
3164,住宿
3165,美食
3166,旅游
3167,其他生活服务
3168,美食
3169,美食
3170,其他生活服务
3171,旅游
3172,美食
3173,旅游
3174,美食
3175,按摩
3176,无意义/闲聊
3177,旅游
3178,无意义/闲聊
3179,住宿
3180,美食
3181,无意义/闲聊
3182,美食
3183,美食
3184,美食
3185,美食
3186,美食
3187,其他生活服务
3188,美食
3189,美食
3190,美食
3191,住宿
3192,美食
3193,旅游
3194,旅游
3195,其他生活服务
3196,住宿
3197,无意义/闲聊
3198,旅游
3199,其他生活服务
3200,住宿
3201,地址/地标
3202,其他生活服务
3203,旅游
3204,美食
3205,旅游
3206,电影
3207,电影
3208,美食
3209,美食
3210,美食
3211,旅游
3212,住宿
3213,其他生活服务
3214,住宿
3215,无意义/闲聊
3216,其他生活服务
3217,其他生活服务
3218,美食
3219,美食
3220,美食
3221,美食
3222,美食
3223,美食
3224,地址/地标
3225,美食
3226,美食
3227,美食
3228,美食
3229,其他生活服务
3230,旅游
3231,美食
3232,交通
3233,美食
3234,旅游
3235,其他生活服务
3236,住宿
3237,其他生活服务
3238,美食
3239,其他生活服务
3240,其他生活服务
3241,地址/地标
3242,超市
3243,旅游
3244,美食
3245,美食
3246,美食
3247,其他生活服务
3248,其他生活服务
3249,其他生活服务
3250,其他生活服务
3251,其他生活服务
3252,其他生活服务
3253,其他生活服务
3254,其他生活服务
3255,超市
3256,美食
3257,旅游
3258,住宿
3259,电影
3260,住宿
3261,美食
3262,旅游
3263,其他生活服务
3264,美食
3265,旅游
3266,交通
3267,旅游
3268,美食
3269,其他生活服务
3270,美食
3271,交通
3272,无意义/闲聊
3273,无意义/闲聊
3274,其他生活服务
3275,美食
3276,其他生活服务
3277,美食
3278,旅游
3279,无意义/闲聊
3280,旅游
3281,美食
3282,其他生活服务
3283,美食
3284,美食
3285,超市
3286,住宿
3287,美食
3288,美食
3289,其他生活服务
3290,其他生活服务
3291,美食
3292,其他生活服务
3293,住宿
3294,交通
3295,美食
3296,旅游
3297,美食
3298,其他生活服务
3299,其他生活服务
3300,其他生活服务
3301,美食
3302,无意义/闲聊
3303,超市
3304,电影
3305,美食
3306,其他生活服务
3307,美食
3308,美食
3309,其他生活服务
3310,无意义/闲聊
3311,电影
3312,旅游
3313,无意义/闲聊
3314,美食
3315,美食
3316,美食
3317,美食
3318,其他生活服务
3319,美食
3320,无意义/闲聊
3321,其他生活服务
3322,旅游
3323,其他生活服务
3324,美食
3325,其他生活服务
3326,美食
3327,美食
3328,美食
3329,美食
3330,电影
3331,美食
3332,旅游
3333,住宿
3334,住宿
3335,美食
3336,美食
3337,美食
3338,美食
3339,美食
3340,其他生活服务
3341,其他生活服务
3342,地址/地标
3343,超市
3344,无意义/闲聊
3345,美食
3346,住宿
3347,美食
3348,住宿
3349,美食
3350,美食
3351,美食
3352,旅游
3353,美食
3354,美食
3355,美食
3356,美食
3357,旅游
3358,美食
3359,住宿
3360,美食
3361,美食
3362,美食
3363,美食
3364,住宿
3365,其他生活服务
3366,美食
3367,美食
3368,美食
3369,旅游
3370,美食
3371,住宿
3372,旅游
3373,其他生活服务
3374,美食
3375,电影
3376,旅游
3377,旅游
3378,电影
3379,美食
3380,其他生活服务
3381,美食
3382,美食
3383,美食
3384,美食
3385,旅游
3386,美食
3387,美食
3388,旅游
3389,美食
3390,旅游
3391,地址/地标
3392,其他生活服务
3393,超市
3394,美食
3395,其他生活服务
3396,无意义/闲聊
3397,美食
3398,地址/地标
3399,美食
3400,旅游
3401,其他生活服务
3402,其他生活服务
3403,无意义/闲聊
3404,无意义/闲聊
3405,住宿
3406,旅游
3407,其他生活服务
3408,其他生活服务
3409,其他生活服务
3410,美食
3411,美食
3412,其他生活服务
3413,美食
3414,电影
3415,美食
3416,美食
3417,住宿
3418,旅游
3419,其他生活服务
3420,电影
3421,美食
3422,地址/地标
3423,美食
3424,其他生活服务
3425,其他生活服务
3426,美食
3427,美食
3428,美食
3429,美食
3430,美食
3431,无意义/闲聊
3432,美食
3433,无意义/闲聊
3434,住宿
3435,其他生活服务
3436,无意义/闲聊
3437,超市
3438,美食
3439,美食
3440,美食
3441,旅游
3442,无意义/闲聊
3443,其他生活服务
3444,其他生活服务
3445,美食
3446,其他生活服务
3447,其他生活服务
3448,超市
3449,其他生活服务
3450,美食
3451,住宿
3452,其他生活服务
3453,美食
3454,旅游
3455,其他生活服务
3456,超市
3457,按摩
3458,住宿
3459,美食
3460,旅游
3461,美食
3462,其他生活服务
3463,其他生活服务
3464,旅游
3465,其他生活服务
3466,其他生活服务
3467,无意义/闲聊
3468,其他生活服务
3469,无意义/闲聊
3470,其他生活服务
3471,美食
3472,电影
3473,美食
3474,美食
3475,住宿
3476,其他生活服务
3477,其他生活服务
3478,其他生活服务
3479,无意义/闲聊
3480,其他生活服务
3481,美食
3482,美食
3483,美食
3484,美食
3485,美食
3486,美食
3487,住宿
3488,其他生活服务
3489,其他生活服务
3490,地址/地标
3491,美食
3492,其他生活服务
3493,其他生活服务
3494,美食
3495,旅游
3496,美食
3497,美食
3498,电影
3499,旅游
3500,美食
3501,住宿
3502,美食
3503,其他生活服务
3504,旅游
3505,其他生活服务
3506,美食
3507,住宿
3508,美食
3509,美食
3510,美食
3511,旅游
3512,超市
3513,旅游
3514,无意义/闲聊
3515,美食
3516,其他生活服务
3517,电影
3518,其他生活服务
3519,旅游
3520,地址/地标
3521,地址/地标
3522,美食
3523,KTV
3524,美食
3525,美食
3526,住宿
3527,美食
3528,住宿
3529,美食
3530,旅游
3531,其他生活服务
3532,无意义/闲聊
3533,美食
3534,旅游
3535,美食
3536,旅游
3537,美食
3538,美食
3539,美食
3540,旅游
3541,美食
3542,旅游
3543,住宿
3544,其他生活服务
3545,旅游
3546,其他生活服务
3547,电影
3548,美食
3549,其他生活服务
3550,美食
3551,旅游
3552,美食
3553,电影
3554,其他生活服务
3555,其他生活服务
3556,其他生活服务
3557,其他生活服务
3558,无意义/闲聊
3559,无意义/闲聊
3560,美食
3561,美食
3562,其他生活服务
3563,美食
3564,美食
3565,旅游
3566,美食
3567,美食
3568,美食
3569,旅游
3570,美食
3571,美食
3572,其他生活服务
3573,美食
3574,旅游
3575,地址/地标
3576,美食
3577,其他生活服务
3578,美食
3579,其他生活服务
3580,旅游
3581,美食
3582,美食
3583,住宿
3584,旅游
3585,住宿
3586,其他生活服务
3587,美食
3588,电影
3589,美食
3590,美食
3591,无意义/闲聊
3592,无意义/闲聊
3593,住宿
3594,其他生活服务
3595,美食
3596,其他生活服务
3597,旅游
3598,其他生活服务
3599,地址/地标
3600,其他生活服务
3601,其他生活服务
3602,按摩
3603,美食
3604,电影
3605,其他生活服务
3606,美食
3607,旅游
3608,美食
3609,美食
3610,美食
3611,旅游
3612,无意义/闲聊
3613,其他生活服务
3614,其他生活服务
3615,美食
3616,住宿
3617,超市
3618,按摩
3619,美食
3620,旅游
3621,其他生活服务
3622,电影
3623,旅游
3624,美食
3625,电影
3626,美食
3627,交通
3628,美食
3629,其他生活服务
3630,电影
3631,美食
3632,其他生活服务
3633,地址/地标
3634,无意义/闲聊
3635,其他生活服务
3636,电影
3637,美食
3638,住宿
3639,无意义/闲聊
3640,其他生活服务
3641,美食
3642,美食
3643,美食
3644,旅游
